web-scraper-order,web-scraper-start-url,ListingLink,ListingLink-href,YearBuilt,LotSize,PropertyDetails,beds,baths,size,date-sold,address,price,price-link
"1662858997-337","https://www.zillow.com/salvo-nc/sold/","27232 Sand St, Kitty Hawk, NC 27972","https://www.zillow.com/homedetails/27232-Sand-St-Kitty-Hawk-NC-27972/247063346_zpid/","1995","10,000 sqft","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 10,000 sqftOther property informationParcel number: 028335000","4","2","1,246","06/27/2022","27232 Sand St, Kitty Hawk, NC 27972","$420,000","$420,000"
"1662859006-338","https://www.zillow.com/salvo-nc/sold/","26467 Galleon Dr LOT 63, Salvo, NC 27972","https://www.zillow.com/homedetails/26467-Galleon-Dr-LOT-63-Salvo-NC-27972/2085940537_zpid/","","","","","","","06/11/2021","26467 Galleon Dr LOT 63, Salvo, NC 27972","$80,000","$80,000"
"1662859017-339","https://www.zillow.com/salvo-nc/sold/","27259 Farrow Dr, Kill Devil Hills, NC 27972","https://www.zillow.com/homedetails/27259-Farrow-Dr-Kill-Devil-Hills-NC-27972/247062354_zpid/","2014","0.34 Acres","Property detailsPropertyPrivate pool: YesSpa included: YesExterior features: Cement / ConcreteView description: WaterHas waterview: YesWaterview: WaterLotLot size: 0.34 AcresOther property informationParcel number: 004188000","6","6","3,076","09/09/2020","27259 Farrow Dr, Kill Devil Hills, NC 27972","$701,000","$701,000"
"1662859027-340","https://www.zillow.com/salvo-nc/sold/","26149 Colony Dr LOT 1-D, Salvo, NC 27972","https://www.zillow.com/homedetails/26149-Colony-Dr-LOT-1-D-Salvo-NC-27972/2076054976_zpid/","1995","10,000 sqft","Property detailsParkingParking features: Paved, UndergroundHas garage: YesPropertyPool features: NoneSpa included: YesSpa features: Private, Jet TubExterior features: Lighting, Outdoor Shower, StoragePatio and porch details: Covered Decks, Sun DeckView description: OceanWaterfront features: Ocean Front, Beach Front, Beach AccessHas waterview: YesWaterview: OceanLotLot size: 10,000 sqftLot features: LevelOther property informationZoning description: S-1","5","4","3,080","12/10/2020","26149 Colony Dr LOT 1-D, Salvo, NC 27972","$770,000","$770,000"
"1662859037-341","https://www.zillow.com/salvo-nc/sold/","25209 E Midgett Way, Kitty Hawk, NC 27982","https://www.zillow.com/homedetails/25209-E-Midgett-Way-Kitty-Hawk-NC-27982/247062711_zpid/","1990","0.40 Acres","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 0.40 AcresOther property informationParcel number: 014272002","3","2","1,152","10/02/2019","25209 E Midgett Way, Kitty Hawk, NC 27982","$225,000","$225,000"
"1662859047-342","https://www.zillow.com/salvo-nc/sold/","0 State Highway 12 LOT 3, Rodanthe, NC 27968","https://www.zillow.com/homedetails/0-State-Highway-12-LOT-3-Rodanthe-NC-27968/2079694415_zpid/","","","","","","","11/03/2021","0 State Highway 12 LOT 3, Rodanthe, NC 27968","$249,900","$249,900"
"1662859057-343","https://www.zillow.com/salvo-nc/sold/","0 Monitor Ln, Salvo, NC 27972","https://www.zillow.com/homedetails/0-Monitor-Ln-Salvo-NC-27972/2133140174_zpid/","","","","","","","01/13/2021","0 Monitor Ln, Salvo, NC 27972","$86,100","$86,100"
"1662859138-344","https://www.zillow.com/salvo-nc/sold/","27194 Black Dog Ln LOT 3, Salvo, NC 27972","https://www.zillow.com/homedetails/27194-Black-Dog-Ln-LOT-3-Salvo-NC-27972/2076060133_zpid/","2020","No Data","Property detailsParkingParking features: Carport, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneExterior features: DockView description: SoundWaterfront features: Semi-SoundfrontHas waterview: YesWaterview: SoundLotLot features: LevelOther property informationAdditional structures included: GazeboZoning description: res","4","4","2,281","09/11/2020","27194 Black Dog Ln LOT 3, Salvo, NC 27972","$499,000","$499,000"
"1662859148-345","https://www.zillow.com/salvo-nc/sold/","25263 Sea Vista Dr, Waves, NC 27982","https://www.zillow.com/homedetails/25263-Sea-Vista-Dr-Waves-NC-27982/2083754268_zpid/","2002","0.34 Acres","Property detailsParkingParking features: Carport, Off Street, PavedCarport: YesPropertyPrivate pool: YesPool features: Association Pool, Outdoor Pool, Private Pool, Private and AssociationSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Screened Porch, Sun DeckView description: OceanWaterfront features: Ocean Front, Beach Front, Beach AccessHas waterview: YesWaterview: OceanLotLot size: 0.34 AcresLot features: LevelOther property informationZoning description: R","6","6","2,973","02/19/2021","25263 Sea Vista Dr, Waves, NC 27982","$808,000","$808,000"
"1662859159-346","https://www.zillow.com/salvo-nc/sold/","27245 Farrow Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/27245-Farrow-Dr-Salvo-NC-27972/228617898_zpid/","1986","0.34 Acres","Property detailsParkingParking features: Carport, Off Street, UndergroundHas garage: YesCarport: YesPropertyPrivate pool: YesPool features: Outdoor Pool, In Ground, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: Ocean Front, Beach Front, Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 0.34 AcresLot features: LevelOther property informationParcel number: 013200012Zoning description: Res","5","4","2,666","06/21/2021","27245 Farrow Dr, Salvo, NC 27972","$849,000","$849,000"
"1662859168-347","https://www.zillow.com/salvo-nc/sold/","26222 Merrimac Ln LOT 43, Salvo, NC 27972","https://www.zillow.com/homedetails/26222-Merrimac-Ln-LOT-43-Salvo-NC-27972/2071489763_zpid/","","","","","","","07/30/2021","26222 Merrimac Ln LOT 43, Salvo, NC 27972","$125,000","$125,000"
"1662859179-348","https://www.zillow.com/salvo-nc/sold/","26791 Colony Dr LOT 38, Salvo, NC 27972","https://www.zillow.com/homedetails/26791-Colony-Dr-LOT-38-Salvo-NC-27972/2095078603_zpid/","1992","10,500 sqft","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Screened Porch, Sun Deck, Roof Top DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 10,500 sqftLot features: LevelOther property informationZoning description: Res","2","2","1,076","11/13/2020","26791 Colony Dr LOT 38, Salvo, NC 27972","$332,000","$332,000"
"1662859190-349","https://www.zillow.com/salvo-nc/sold/","27216 Dory Rd, Salvo, NC 27972","https://www.zillow.com/homedetails/27216-Dory-Rd-Salvo-NC-27972/228617928_zpid/","2003","10,000 sqft","Property detailsParkingParking features: CarportCarport: YesPropertyPrivate pool: YesPool features: In Ground, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: More than 5th row, Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 10,000 sqftLot features: Level, Landscaped, Lawn SprinklersOther property informationParcel number: 013232029Zoning description: RES","5","4","2,206","10/29/2021","27216 Dory Rd, Salvo, NC 27972","$600,000","$600,000"
"1662859200-350","https://www.zillow.com/salvo-nc/sold/","26183 Galleon Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/26183-Galleon-Dr-Salvo-NC-27972/228617668_zpid/","2003","10,000 sqft","Property detailsParkingParking features: Carport, UndergroundHas garage: YesCarport: YesPropertyPrivate pool: YesPool features: Gunite, Heated, In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Outdoor Shower, Dry EntryPatio and porch details: Screened Porch, Sun DeckView description: Ocean, SoundWaterfront features: More than 5th rowHas waterview: YesWaterview: Ocean,SoundLotLot size: 10,000 sqftLot size dimensions: 10000 square feetLot features: LevelOther property informationParcel number: 012939036Zoning description: S-1","4","4","2,064","04/29/2022","26183 Galleon Dr, Salvo, NC 27972","$632,500","$632,500"
"1662859211-351","https://www.zillow.com/salvo-nc/sold/","25218 Bold Dune Dr, Waves, NC 27982","https://www.zillow.com/homedetails/25218-Bold-Dune-Dr-Waves-NC-27982/228616903_zpid/","2011","10,000 sqft","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 10,000 sqftOther property informationParcel number: 011653000","4","3","1,846","05/27/2022","25218 Bold Dune Dr, Waves, NC 27982","$500,000","$500,000"
"1662859221-352","https://www.zillow.com/salvo-nc/sold/","25230 Bold Dune Dr, Waves, NC 27982","https://www.zillow.com/homedetails/25230-Bold-Dune-Dr-Waves-NC-27982/250038237_zpid/","2011","10,001 sqft","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 10,001 sqftOther property informationParcel number: 011652000","4","2","1,848","01/17/2020","25230 Bold Dune Dr, Waves, NC 27982","$370,000","$370,000"
"1662859231-353","https://www.zillow.com/salvo-nc/sold/","25094 Sea Vista Ct, Waves, NC 27982","https://www.zillow.com/homedetails/25094-Sea-Vista-Ct-Waves-NC-27982/228618755_zpid/","2015","0.48 Acres","Property detailsParkingParking features: Off Street, PavedPropertyPool features: Association Pool, AssociationSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, StoragePatio and porch details: Covered Decks, Sun DeckView description: Lake/RiverWaterfront features: 4 - lots from oceanfront (5th ro, Beach AccessHas waterview: YesWaterview: Lake/RiverLotLot size: 0.48 AcresLot features: Cul-De-Sac, LevelOther property informationParcel number: 014324127Zoning description: Res","4","4","1,811","04/01/2021","25094 Sea Vista Ct, Waves, NC 27982","$410,000","$410,000"
"1662859242-354","https://www.zillow.com/salvo-nc/sold/","26275 State Highway 12, Waves, NC 27972","https://www.zillow.com/homedetails/26275-State-Highway-12-Waves-NC-27972/86651404_zpid/","2004","","Property detailsParkingParking features: GaragePropertyExterior features: Other, VinylView description: WaterHas waterview: YesWaterview: WaterLotLot size: 0.34 AcresOther property informationParcel number: 012905000","3","2","2,924","03/24/2022","26275 State Highway 12, Waves, NC 27972","$555,000","$555,000"
"1662859252-355","https://www.zillow.com/salvo-nc/sold/","26230 Wimble Shores Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/26230-Wimble-Shores-Dr-Salvo-NC-27972/228617490_zpid/","1978","No Data","Property detailsParkingParking features: Off StreetPropertyPrivate pool: YesPool features: Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Outdoor ShowerWaterfront features: More than 5th row, Beach AccessResidential vegetation: WoodedOther property informationAdditional structures included: GazeboParcel number: 012808000Zoning description: S-1","3","2","810","03/26/2021","26230 Wimble Shores Dr, Salvo, NC 27972","$338,000","$338,000"
"1662859262-356","https://www.zillow.com/salvo-nc/sold/","27004 Ocean St, Salvo, NC 27972","https://www.zillow.com/homedetails/27004-Ocean-St-Salvo-NC-27972/228592951_zpid/","2005","0.47 Acres","Property detailsParkingParking features: Carport, Paved, UndergroundHas garage: YesCarport: YesAccessibilityAccessibility features: Handicap FriendlyPropertyPrivate pool: YesPool features: Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: OceanWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: OceanLotLot size: 0.47 AcresLot features: LevelOther property informationParcel number: 000432001Zoning description: Res","8","10","4,228","04/30/2021","27004 Ocean St, Salvo, NC 27972","$750,000","$750,000"
"1662859272-357","https://www.zillow.com/salvo-nc/sold/","27219 Dory Road, Salvo, NC 27972","https://www.zillow.com/homedetails/27219-Dory-Road-Salvo-NC-27972/2095521045_zpid/","","No Data","","4","3","1,988","04/12/2021","27219 Dory Road, Salvo, NC 27972","$365,000","$365,000"
"1662859282-358","https://www.zillow.com/salvo-nc/sold/","27004 4th St, Salvo, NC 27972","https://www.zillow.com/homedetails/27004-4th-St-Salvo-NC-27972/2069666613_zpid/","2021","0.34 Acres","Property detailsParkingParking features: Off Street, UnpavedPropertyPool features: NoneExterior features: LightingPatio and porch details: Covered Decks, Sun DeckView description: Lake/River, OceanWaterfront features: 4 - lots from oceanfront (5th ro, Beach AccessHas waterview: YesWaterview: Lake/River,OceanLotLot size: 0.34 AcresLot features: Cul-De-Sac, Easement(s), LevelOther property informationZoning description: Res","4","4","2,041","12/01/2021","27004 4th St, Salvo, NC 27972","$775,000","$775,000"
"1662859292-359","https://www.zillow.com/salvo-nc/sold/","25268 Sea Isle Hills Dr, Waves, NC 27982","https://www.zillow.com/homedetails/25268-Sea-Isle-Hills-Dr-Waves-NC-27982/2099499993_zpid/","2000","8,000 sqft","Property detailsParkingParking features: No Garage, PavedPropertyPrivate pool: YesPool features: Outdoor Pool, In Ground, Gunite, Heated, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Outdoor ShowerPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 8,000 sqftLot features: LevelOther property informationZoning description: S-1","4","5","3,806","12/08/2021","25268 Sea Isle Hills Dr, Waves, NC 27982","$760,000","$760,000"
"1662859303-360","https://www.zillow.com/salvo-nc/sold/","26209 Quay Ct, Salvo, NC 27972","https://www.zillow.com/homedetails/26209-Quay-Ct-Salvo-NC-27972/228636018_zpid/","1978","10,016 sqft","Property detailsPropertyPrivate pool: YesPool features: Fiberglass, In Ground, Outdoor Pool, Private Pool, PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Sun DeckView description: Ocean, SoundWaterfront features: More than 5th row, Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 10,016 sqftLot features: Cul-De-SacOther property informationParcel number: 012872000Zoning description: S-1","3","2","1,354","09/30/2021","26209 Quay Ct, Salvo, NC 27972","$457,000","$457,000"
"1662859312-361","https://www.zillow.com/salvo-nc/sold/","26076 Galleon Dr, Salvo, NC 27972","https://www.zillow.com/homedetails/26076-Galleon-Dr-Salvo-NC-27972/228617634_zpid/","1988","10,000 sqft","Property detailsParkingParking features: Carport, Paved, Off StreetCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor Shower, StoragePatio and porch details: Covered Decks, Sun Deck, Roof Top DeckView description: SoundWaterfront features: More than 5th row, Beach AccessHas waterview: YesWaterview: SoundLotLot size: 10,000 sqftLot features: Level, LandscapedOther property informationParcel number: 012897000Zoning description: Res","3","2","1,120","01/28/2022","26076 Galleon Dr, Salvo, NC 27972","$385,000","$385,000"
"1662859322-362","https://www.zillow.com/salvo-nc/sold/","27229 Hattie Creef Landing Ct LOT 3, Salvo, NC 27972","https://www.zillow.com/homedetails/27229-Hattie-Creef-Landing-Ct-LOT-3-Salvo-NC-27972/2078416119_zpid/","","","","","","","02/28/2022","27229 Hattie Creef Landing Ct LOT 3, Salvo, NC 27972","$125,000","$125,000"
"1662859332-363","https://www.zillow.com/salvo-nc/sold/","27200 Spritsail Ct LOT 20, Salvo, NC 27972","https://www.zillow.com/homedetails/27200-Spritsail-Ct-LOT-20-Salvo-NC-27972/2101528999_zpid/","","","","","","","02/12/2021","27200 Spritsail Ct LOT 20, Salvo, NC 27972","$165,000","$165,000"
"1662859343-364","https://www.zillow.com/salvo-nc/sold/","27203 Spiritsail Ct, Salvo, NC 27972","https://www.zillow.com/homedetails/27203-Spiritsail-Ct-Salvo-NC-27972/303960548_zpid/","2004","0.34 Acres","Property detailsPropertyPrivate pool: YesExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 0.34 AcresOther property informationParcel number: 031141000","6","6","3,764","03/23/2021","27203 Spiritsail Ct, Salvo, NC 27972","$765,000","$765,000"
"1662859353-365","https://www.zillow.com/salvo-nc/sold/","26238 Rampart St, Salvo, NC 27972","https://www.zillow.com/homedetails/26238-Rampart-St-Salvo-NC-27972/228617620_zpid/","1998","10,001 sqft","Property detailsPropertyPrivate pool: YesSpa included: YesExterior features: WoodView description: WaterHas waterview: YesWaterview: WaterLotLot size: 10,001 sqftOther property informationParcel number: 012882000","4","4","1,500","07/24/2020","26238 Rampart St, Salvo, NC 27972","$393,500","$393,500"
