web-scraper-order,web-scraper-start-url,ListingLink,ListingLink-href,YearBuilt,LotSize,PropertyDetails,beds,baths,size,date-sold,address,price,price-link
"1663002879-619","https://www.zillow.com/avon-nc/sold/","41304 Ocean View Dr, Avon, NC 27915","https://www.zillow.com/homedetails/41304-Ocean-View-Dr-Avon-NC-27915/228619203_zpid/","1997","0.34 Acres","Property detailsParkingParking features: No GarageAccessibilityAccessibility features: Handicap FriendlyPropertyPool features: Association Pool, AssociationSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun DeckView description: Ocean, Park Serv/Preserve, Pond, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach Access, Boardwalk to BeachFrontage length: Waterfront: 0,Roadfront: 315Has waterview: YesWaterview: Ocean,Pond,SoundLotLot size: 0.34 AcresLot size dimensions: 81 x 187 x 61 x 9 x 164Lot features: Corner LotOther property informationParcel number: 014822037Zoning description: R1","6","6","3,300","01/29/2021","41304 Ocean View Dr, Avon, NC 27915","$537,500","$537,500"
"1663002891-620","https://www.zillow.com/avon-nc/sold/","41121 Ocean View Dr, Avon, NC 27915","https://www.zillow.com/homedetails/41121-Ocean-View-Dr-Avon-NC-27915/228619177_zpid/","1990","0.34 Acres","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: Association Pool, AssociationSpa included: YesSpa features: Private, Jet TubExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: OceanWaterfront features: Ocean Front, Waterfront, Beach AccessFrontage length: Waterfront: 77,Roadfront: 73Has waterview: YesWaterview: OceanLotLot size: 0.34 AcresLot size dimensions: 73  x  200  x  204  x  77Lot features: LevelOther property informationParcel number: 014822014Zoning description: R","5","3","2,276","06/24/2021","41121 Ocean View Dr, Avon, NC 27915","$750,000","$750,000"
"1663002907-621","https://www.zillow.com/avon-nc/sold/","40278 Moore Way, Avon, NC 27915","https://www.zillow.com/homedetails/40278-Moore-Way-Avon-NC-27915/228619147_zpid/","1998","8,206 sqft","Property detailsParkingParking features: Carport, Off-street, On-streetPropertyPrivate pool: YesSpa included: YesExterior features: Shingle, Wood, Wood productsView description: Park, Territorial, WaterHas waterview: YesWaterview: WaterLotLot size: 8,206 sqftOther property informationParcel number: 014809011","4","3","2,400","05/06/2020","40278 Moore Way, Avon, NC 27915","$385,000","$385,000"
"1663002925-622","https://www.zillow.com/avon-nc/sold/","41292 Ocean View Dr, Avon, NC 27915","https://www.zillow.com/homedetails/41292-Ocean-View-Dr-Avon-NC-27915/228619202_zpid/","1998","0.34 Acres","Property detailsParkingTotal spaces: 2Parking features: CarportPropertySpa included: YesExterior features: WoodView description: ParkLotLot size: 0.34 AcresOther property informationParcel number: 014822036","6","5","2,749","07/22/2020","41292 Ocean View Dr, Avon, NC 27915","$420,000","$420,000"
"1663002939-623","https://www.zillow.com/avon-nc/sold/","40065 Marlin Dr LOT 138, Avon, NC 27915","https://www.zillow.com/homedetails/40065-Marlin-Dr-LOT-138-Avon-NC-27915/2076058384_zpid/","","","","","","","03/06/2020","40065 Marlin Dr LOT 138, Avon, NC 27915","$372,500","$372,500"
"1663002956-624","https://www.zillow.com/avon-nc/sold/","40031 Old Main Rd, Avon, NC 27915","https://www.zillow.com/homedetails/40031-Old-Main-Rd-Avon-NC-27915/228618980_zpid/","1960","9,500 sqft","Property detailsPropertyExterior features: OtherLotLot size: 9,500 sqftOther property informationParcel number: 014649000","2","2","1,120","04/29/2021","40031 Old Main Rd, Avon, NC 27915","$91,000","$91,000"
"1663002969-625","https://www.zillow.com/avon-nc/sold/","40307 Dolphin Ln, Avon, NC 27915","https://www.zillow.com/homedetails/40307-Dolphin-Ln-Avon-NC-27915/228618157_zpid/","1987","3,998 sqft","Property detailsParkingParking features: CarportPropertyExterior features: WoodView description: WaterHas waterview: YesWaterview: WaterLotLot size: 3,998 sqftOther property informationParcel number: 013494000","3","2","2,004","02/25/2020","40307 Dolphin Ln, Avon, NC 27915","$255,000","$255,000"
"1663002981-626","https://www.zillow.com/avon-nc/sold/","39033 Tarpon Ln LOT 13, Avon, NC 27915","https://www.zillow.com/homedetails/39033-Tarpon-Ln-LOT-13-Avon-NC-27915/2076058544_zpid/","1989","10,000 sqft","Property detailsParkingParking features: Carport, Underground, UnpavedHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Screened Porch, Roof Top DeckView description: Canal, Ocean, SoundWaterfront features: NoneHas waterview: YesWaterview: Canal,Ocean,SoundLotLot size: 10,000 sqftLot features: Cul-De-SacOther property informationZoning description: R - 1","3","2","1,136","01/07/2021","39033 Tarpon Ln LOT 13, Avon, NC 27915","$275,000","$275,000"
"1663002993-627","https://www.zillow.com/avon-nc/sold/","39311 Wahoo Cir LOT 17, Avon, NC 27915","https://www.zillow.com/homedetails/39311-Wahoo-Cir-LOT-17-Avon-NC-27915/2075436567_zpid/","","","","","","","04/05/2021","39311 Wahoo Cir LOT 17, Avon, NC 27915","$769,000","$769,000"
"1663003005-628","https://www.zillow.com/avon-nc/sold/","41161 Keel Ct LOT 901, Avon, NC 27915","https://www.zillow.com/homedetails/41161-Keel-Ct-LOT-901-Avon-NC-27915/2086674588_zpid/","","","","","","","09/30/2019","41161 Keel Ct LOT 901, Avon, NC 27915","$54,000","$54,000"
"1663003018-629","https://www.zillow.com/avon-nc/sold/","41957 Ocean View Dr LOT 11, Avon, NC 27915","https://www.zillow.com/homedetails/41957-Ocean-View-Dr-LOT-11-Avon-NC-27915/2087319312_zpid/","","","","","","","10/06/2021","41957 Ocean View Dr LOT 11, Avon, NC 27915","$400,000","$400,000"
"1663003029-630","https://www.zillow.com/avon-nc/sold/","41179 Lakeside Dr LOT 11, Avon, NC 27915","https://www.zillow.com/homedetails/41179-Lakeside-Dr-LOT-11-Avon-NC-27915/2069706070_zpid/","","","","","","","09/07/2021","41179 Lakeside Dr LOT 11, Avon, NC 27915","$45,000","$45,000"
"1663003042-631","https://www.zillow.com/avon-nc/sold/","0 State Highway 12 #1, Avon, NC 27915","https://www.zillow.com/homedetails/0-State-Highway-12-1-Avon-NC-27915/2076053752_zpid/","","","","","","","01/28/2022","0 State Highway 12 #1, Avon, NC 27915","$200,000","$200,000"
"1663003054-632","https://www.zillow.com/avon-nc/sold/","41214 Silversands Ct, Avon, NC 27915","https://www.zillow.com/homedetails/41214-Silversands-Ct-Avon-NC-27915/228619313_zpid/","2015","0.60 Acres","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPrivate pool: YesPool features: Outdoor Pool, In Ground, Private Pool, Association Pool, Private and AssociationSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Screened Porch, Sun DeckView description: Lake/River, SoundWaterfront features: Lake Front, Waterfront, Beach Access, Boardwalk to BeachHas waterview: YesWaterview: Lake/River,SoundLotLot size: 0.60 AcresLot features: Cul-De-Sac, LevelOther property informationParcel number: 014822277Zoning description: Res","6","8","3,632","11/23/2021","41214 Silversands Ct, Avon, NC 27915","$899,000","$899,000"
"1663003065-633","https://www.zillow.com/avon-nc/sold/","39006 Tarpon Ln LOT 7, Avon, NC 27915","https://www.zillow.com/homedetails/39006-Tarpon-Ln-LOT-7-Avon-NC-27915/2076059117_zpid/","1972","10,500 sqft","Property detailsParkingParking features: No Garage, Off Street, UnpavedPropertyPool features: NoneExterior features: Lighting, Outdoor Shower, DockPatio and porch details: Patio, Sun DeckView description: CanalWaterfront features: Canal Front, Bulkheaded, WaterfrontHas waterview: YesWaterview: CanalLotLot size: 10,500 sqftLot features: Cul-De-Sac, LevelOther property informationZoning description: RES","3","1","870","10/06/2020","39006 Tarpon Ln LOT 7, Avon, NC 27915","$282,500","$282,500"
"1663003078-634","https://www.zillow.com/avon-nc/sold/","41262 Ocean View Dr, Avon, NC 27915","https://www.zillow.com/homedetails/41262-Ocean-View-Dr-Avon-NC-27915/228619200_zpid/","1990","0.34 Acres","Property detailsParkingParking features: CarportPropertyPrivate pool: YesExterior features: WoodView description: WaterHas waterview: YesWaterview: WaterLotLot size: 0.34 AcresOther property informationParcel number: 014822034","5","4","2,754","11/06/2020","41262 Ocean View Dr, Avon, NC 27915","$375,000","$375,000"
"1663003089-635","https://www.zillow.com/avon-nc/sold/","42189 Pheasant Ct #132, Avon, NC 27915","https://www.zillow.com/homedetails/42189-Pheasant-Ct-132-Avon-NC-27915/2076062195_zpid/","2020","8,500 sqft","Property detailsParkingParking features: CarportCarport: YesPropertyPool features: NonePatio and porch details: Covered DecksWaterfront features: More than 5th row, Beach AccessLotLot size: 8,500 sqftLot features: Cul-De-Sac, LevelOther property informationZoning description: Res","3","2","1,254","11/13/2020","42189 Pheasant Ct #132, Avon, NC 27915","$319,000","$319,000"
"1663003102-636","https://www.zillow.com/avon-nc/sold/","39246 Angelfish Rd LOT 98, Avon, NC 27915","https://www.zillow.com/homedetails/39246-Angelfish-Rd-LOT-98-Avon-NC-27915/2076057977_zpid/","1986","5,500 sqft","Property detailsParkingParking features: Off Street, UndergroundHas garage: YesPropertyPool features: NoneExterior features: Outdoor Shower, StoragePatio and porch details: Screened Porch, Sun DeckWaterfront features: 4 - lots from oceanfront (5th ro, Beach Access, Boardwalk to BeachLotLot size: 5,500 sqftLot features: LevelOther property informationZoning description: Res","3","2","1,008","11/03/2020","39246 Angelfish Rd LOT 98, Avon, NC 27915","$275,000","$275,000"
"1663003114-637","https://www.zillow.com/avon-nc/sold/","41190 Fathom Ct, Avon, NC 27915","https://www.zillow.com/homedetails/41190-Fathom-Ct-Avon-NC-27915/228619389_zpid/","2007","0.29 Acres","Property detailsParkingTotal spaces: 2Parking features: 2 Car, PavedGarage spaces: 2Covered spaces: 2PropertyPrivate pool: YesPool features: Association Pool, Private Pool, Private and AssociationView description: SoundWaterfront features: More than 5th rowHas waterview: YesWaterview: SoundLotLot size: 0.29 AcresOther property informationParcel number: 014822804Zoning description: R","5","5","3,500","03/21/2022","41190 Fathom Ct, Avon, NC 27915","$755,000","$755,000"
"1663003126-638","https://www.zillow.com/avon-nc/sold/","41971 Ocean View Dr LOT 10, Avon, NC 27915","https://www.zillow.com/homedetails/41971-Ocean-View-Dr-LOT-10-Avon-NC-27915/2070004587_zpid/","","","","","","","09/22/2021","41971 Ocean View Dr LOT 10, Avon, NC 27915","$400,000","$400,000"
"1663003144-639","https://www.zillow.com/avon-nc/sold/","40360 Ocean Isle Loop #19, Avon, NC 27915","https://www.zillow.com/homedetails/40360-Ocean-Isle-Loop-19-Avon-NC-27915/2076054595_zpid/","","","","","","","08/28/2020","40360 Ocean Isle Loop #19, Avon, NC 27915","$780,000","$780,000"
"1663003155-640","https://www.zillow.com/avon-nc/sold/","40276 Antillas Rd, Avon, NC 27915","https://www.zillow.com/homedetails/40276-Antillas-Rd-Avon-NC-27915/228635178_zpid/","2015","No Data","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: OceanWaterfront features: 2 - lots from oceanfront (3rd roHas waterview: YesWaterview: OceanLotLot features: LevelOther property informationParcel number: 014752000Zoning description: R1","4","4","1,848","02/10/2022","40276 Antillas Rd, Avon, NC 27915","$710,000","$710,000"
"1663003166-641","https://www.zillow.com/avon-nc/sold/","41992 Ocean View Dr, Avon, NC 27915","https://www.zillow.com/homedetails/41992-Ocean-View-Dr-Avon-NC-27915/86668953_zpid/","1990","0.44 Acres","Property detailsParkingParking features: Carport, Off StreetCarport: YesPropertyPrivate pool: YesPool features: Concrete, Heated, In Ground, Outdoor Pool, Private Pool, PrivateView description: OceanWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: OceanLotLot size: 0.44 AcresLot features: LevelOther property informationParcel number: 029596060Zoning description: Res","5","5","3,264","08/04/2021","41992 Ocean View Dr, Avon, NC 27915","$690,000","$690,000"
"1663003177-642","https://www.zillow.com/avon-nc/sold/","39310 Pamlico Ct, Avon, NC 27915","https://www.zillow.com/homedetails/39310-Pamlico-Ct-Avon-NC-27915/250038496_zpid/","1984","0.34 Acres","Property detailsParkingTotal spaces: 1Parking features: CarportPropertySpa included: YesExterior features: WoodView description: ParkLotLot size: 0.34 AcresOther property informationParcel number: 029559000","5","4","2,300","03/31/2020","39310 Pamlico Ct, Avon, NC 27915","$680,000","$680,000"
"1663003187-643","https://www.zillow.com/avon-nc/sold/","40230 Moore Way, Avon, NC 27915","https://www.zillow.com/homedetails/40230-Moore-Way-Avon-NC-27915/228619154_zpid/","1990","8,001 sqft","Property detailsParkingParking features: CarportPropertyExterior features: WoodView description: WaterHas waterview: YesWaterview: WaterLotLot size: 8,001 sqftOther property informationParcel number: 014811015","4","3","1,780","07/20/2020","40230 Moore Way, Avon, NC 27915","$314,000","$314,000"
"1663003197-644","https://www.zillow.com/avon-nc/sold/","42182 Askins Creek Dr LOT 42R, Avon, NC 27915","https://www.zillow.com/homedetails/42182-Askins-Creek-Dr-LOT-42R-Avon-NC-27915/2082314646_zpid/","","","","","","","09/29/2020","42182 Askins Creek Dr LOT 42R, Avon, NC 27915","$110,000","$110,000"
"1663003208-645","https://www.zillow.com/avon-nc/sold/","41728 Ocean View Dr, Avon, NC 27915","https://www.zillow.com/homedetails/41728-Ocean-View-Dr-Avon-NC-27915/86668933_zpid/","1998","0.40 Acres","Property detailsParkingParking features: No Garage, Off Street, Paved, UndergroundHas garage: YesPropertyPrivate pool: YesPool features: Above Ground, Heated Salt, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row)Has waterview: YesWaterview: Ocean,SoundLotLot size: 0.40 AcresLot features: LevelOther property informationParcel number: 029596043Zoning description: RES R-1","5","5","2,493","07/08/2022","41728 Ocean View Dr, Avon, NC 27915","$877,000","$877,000"
"1663003219-646","https://www.zillow.com/avon-nc/sold/","41545 Ocean View Dr LOT 5, Avon, NC 27915","https://www.zillow.com/homedetails/41545-Ocean-View-Dr-LOT-5-Avon-NC-27915/2096393660_zpid/","1987","0.31 Acres","Property detailsParkingParking features: Carport, UndergroundHas garage: YesCarport: YesPropertyPool features: Optional with Additional FeeSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Sun DeckView description: OceanWaterfront features: Ocean Front, Beach Front, Waterfront, Beach AccessHas waterview: YesWaterview: OceanLotLot size: 0.31 AcresLot features: LevelOther property informationZoning description: res","5","3","2,200","01/07/2021","41545 Ocean View Dr LOT 5, Avon, NC 27915","$597,500","$597,500"
"1663003229-647","https://www.zillow.com/avon-nc/sold/","40224 Fitzwater Ct, Avon, NC 27915","https://www.zillow.com/homedetails/40224-Fitzwater-Ct-Avon-NC-27915/228618126_zpid/","1988","5,998 sqft","Property detailsPropertySpa included: YesExterior features: WoodView description: WaterHas waterview: YesWaterview: WaterLotLot size: 5,998 sqftOther property informationParcel number: 013460000","3","3","1,888","12/09/2020","40224 Fitzwater Ct, Avon, NC 27915","$610,000","$610,000"
"1663003239-648","https://www.zillow.com/avon-nc/sold/","40393 N Beachcomber Dr, Avon, NC 27915","https://www.zillow.com/homedetails/40393-N-Beachcomber-Dr-Avon-NC-27915/228618117_zpid/","1966","5,998 sqft","Property detailsPropertySpa included: YesExterior features: WoodView description: WaterHas waterview: YesWaterview: WaterLotLot size: 5,998 sqftOther property informationParcel number: 013452000","3","2","1,532","12/07/2020","40393 N Beachcomber Dr, Avon, NC 27915","$406,000","$406,000"
