StreetAddress,ListingLink-href,YearBuilt,LotSize,Bedrooms,Bathrooms,Size,DateSold,Price,City,Zip,PropertyDetails,PrivatePool,OceanFront,SoundFront,CanalFront,BeachAccess,WaterView,LotsFromOceanFront,MonthsSold
40147 N End Rd,https://www.zillow.com/homedetails/40147-N-End-Rd-Avon-NC-27915/303962016_zpid/,1997,0.46,3.0,2.0,1248.0,2022-01-10,285000.0,Avon,27915,"Property detailsParkingParking features: Carport, DetachedCarport: YesPropertyPool features: NoneExterior features: StoragePatio and porch details: PatioWaterfront features: NoneLotLot size: 0.46 AcresOther property informationParcel number: 014381001Zoning description: R",0,0,0,0,0,0,0,8.077720375087557
40157 Williams Rd,https://www.zillow.com/homedetails/40157-Williams-Rd-Avon-NC-27915/228619050_zpid/,1930,0.6,3.0,2.0,1376.0,2020-10-22,264000.0,Avon,27915,"Property detailsParkingTotal spaces: 1Parking features: 1 Car, Detached, Off Street, PavedGarage spaces: 1PropertyPool features: NoneExterior features: Dry EntryPatio and porch details: Covered Decks, Sun DeckWaterfront features: NoneLotLot size: 0.60 AcresLot features: LevelOther property informationParcel number: 014701000Zoning description: res",0,0,0,0,0,0,0,22.698143792406185
40160 Westerly Ln,https://www.zillow.com/homedetails/40160-Westerly-Ln-Avon-NC-27915/228619055_zpid/,2010,0.0,3.0,2.0,1558.0,2021-05-28,265000.0,Avon,27915,"Property detailsParkingParking features: No Garage, Parking Lot, Paved, Assigned, UnpavedAccessibilityAccessibility features: Handicap FriendlyPropertyPool features: NoneExterior features: StoragePatio and porch details: Patio, Screened Porch, Sun DeckFencing: FencedView description: PondWaterfront features: NoneHas waterview: YesWaterview: PondLotLot size: 0.28 AcresLot size dimensions: 12000Other property informationParcel number: 014711000Zoning description: R-2A -ALT",0,0,0,0,0,1,0,15.53577906212425
40163 Westerly Ln,https://www.zillow.com/homedetails/40163-Westerly-Ln-Avon-NC-27915/2064131253_zpid/,2022,0.24104683195592286,4.0,3.0,1726.0,2022-08-19,549000.0,Avon,27915,"Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Lighting, Dry EntryPatio and porch details: Screened Porch, Sun DeckView description: CanalWaterfront features: Canal Front, WaterfrontHas waterview: YesWaterview: CanalLotLot size: 10,500 sqftLot features: LevelOther property informationZoning description: Res",0,0,0,1,0,1,0,0.8167909925540338
40169 Bonito Rd,https://www.zillow.com/homedetails/40169-Bonito-Rd-Avon-NC-27915/228618586_zpid/,2003,0.0,4.0,5.0,2025.0,2021-07-29,545000.0,Avon,27915,"Property detailsParkingParking features: Off StreetPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Outdoor Shower, Dock, Dry EntryPatio and porch details: Screened Porch, Sun DeckView description: Canal, SoundWaterfront features: Canal Front, Bulkheaded, WaterfrontHas waterview: YesWaterview: Canal,SoundLotLot features: Cul-De-Sac, LevelOther property informationParcel number: 013982000Zoning description: R-1",0,0,0,1,0,1,0,13.498776248924802
40171 C C Gray Rd,https://www.zillow.com/homedetails/40171-C-C-Gray-Rd-Avon-NC-27915/228618816_zpid/,1967,0.38,3.0,1.0,1064.0,2022-03-07,499000.0,Avon,27915,"Property detailsParkingParking features: Off Street, UnpavedPropertyPool features: NonePatio and porch details: Covered DecksView description: SoundWaterfront features: Soundfront, Bulkheaded, WaterfrontHas waterview: YesWaterview: SoundLotLot size: 0.38 AcresLot features: LevelOther property informationParcel number: 014440000Zoning description: Res",0,0,1,0,0,1,0,6.237846866391279
40175 Avlona Dr,https://www.zillow.com/homedetails/40175-Avlona-Dr-Avon-NC-27915/228619030_zpid/,1988,0.2066115702479339,3.0,2.0,1248.0,2020-01-30,75000.0,Avon,27915,"Property detailsPropertyExterior features: OtherLotLot size: 9,000 sqftOther property informationParcel number: 014692031",0,0,0,0,0,0,0,31.4375429587135
40175 Bonito Rd #11,https://www.zillow.com/homedetails/40175-Bonito-Rd-11-Avon-NC-27915/228618318_zpid/,1989,0.0,1.0,1.0,736.0,2020-10-05,130000.0,Avon,27915,Property detailsPropertyExterior features: OtherOther property informationParcel number: 013648011,0,0,0,0,0,0,0,23.256676821831842
40175 Bonito Rd #13,https://www.zillow.com/homedetails/40175-Bonito-Rd-13-Avon-NC-27915/228618320_zpid/,1989,0.0,1.0,1.0,736.0,2020-09-04,140000.0,Avon,27915,Property detailsPropertyExterior features: OtherOther property informationParcel number: 013648013,0,0,0,0,0,0,0,24.275178228431567
40175 Bonito Rd #15,https://www.zillow.com/homedetails/40175-Bonito-Rd-15-Avon-NC-27915/228618322_zpid/,1989,0.0,2.0,2.0,1104.0,2021-06-23,190000.0,Avon,27915,Property detailsPropertyExterior features: OtherOther property informationParcel number: 013648015,0,0,0,0,0,0,0,14.681552075943836
40175 Landing Ln,https://www.zillow.com/homedetails/40175-Landing-Ln-Avon-NC-27915/228619000_zpid/,1980,0.3,3.0,3.0,2435.0,2020-10-15,350000.0,Avon,27915,"Property detailsParkingParking features: Detached, Off Street, Paved, UndergroundHas garage: YesPropertyPool features: NoneView description: CanalWaterfront features: Canal Front, Bulkheaded, WaterfrontFrontage length: Waterfront: 230Has waterview: YesWaterview: CanalLotLot size: 0.30 AcresLot features: Easement(s), LevelOther property informationParcel number: 014670000Zoning description: R-2A",0,0,0,1,0,1,0,22.92812798099322
40175-40175 Two 11 Bonito Rd UNIT 11,https://www.zillow.com/homedetails/40175-40175-Two-11-Bonito-Rd-UNIT-11-Avon-NC-27915/2076061731_zpid/,1989,0.0,1.0,1.0,736.0,2020-10-05,130000.0,Avon,27915,"Property detailsParkingParking features: Carport, Paved, Underground, UnpavedHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered DecksView description: Canal, Harbor, Salt MarshWaterfront features: HarborfrontHas waterview: YesWaterview: Canal,Harbor,Salt MarshLotLot features: LevelOther property informationAttached to another structure: YesZoning description: RES",0,0,0,0,0,1,0,23.256676821831842
40177 Bonito Rd,https://www.zillow.com/homedetails/40177-Bonito-Rd-Avon-NC-27915/228618583_zpid/,1975,0.0,3.0,2.0,960.0,2022-08-26,230000.0,Avon,27915,"Property detailsPropertyExterior features: OtherLotLot size: 7,500 sqftOther property informationParcel number: 013979000",0,0,0,0,0,0,0,0.5868068039669991
40180 Bonito Rd,https://www.zillow.com/homedetails/40180-Bonito-Rd-Avon-NC-27915/228618325_zpid/,1990,0.1721763085399449,3.0,2.0,1150.0,2021-09-01,330000.0,Avon,27915,"Property detailsParkingTotal spaces: 1Parking features: 1 Car, Carport, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Outdoor Shower, StoragePatio and porch details: Covered Decks, Sun Deck, Roof Top DeckView description: Canal, SoundWaterfront features: Canal Front, Bulkheaded, WaterfrontHas waterview: YesWaterview: Canal,SoundLotLot size: 7,500 sqftLot features: LandscapedOther property informationParcel number: 013649000Zoning description: R - 1",0,0,0,1,0,1,0,12.38171019007349
40181 Avlona Ave,https://www.zillow.com/homedetails/40181-Avlona-Ave-Avon-NC-27915/228618876_zpid/,1979,0.2295684113865932,3.0,2.0,960.0,2021-05-11,157000.0,Avon,27915,"Property detailsPropertyExterior features: OtherLotLot size: 10,000 sqftOther property informationParcel number: 014558000",0,0,0,0,0,0,0,16.094312091549906
40181 Carflay Ct,https://www.zillow.com/homedetails/40181-Carflay-Ct-Avon-NC-27915/228619035_zpid/,1998,0.39,3.0,2.5,1968.0,2022-03-23,450000.0,Avon,27915,Property detailsPropertyExterior features: OtherLotLot size: 0.39 AcresOther property informationParcel number: 014693004,0,0,0,0,0,0,0,5.712168721049485
40181 Hermolet Rd,https://www.zillow.com/homedetails/40181-Hermolet-Rd-Avon-NC-27915/86652348_zpid/,1988,0.2295684113865932,2.0,1.0,720.0,2020-09-09,125000.0,Avon,27915,"Property detailsPropertyExterior features: OtherLotLot size: 10,000 sqftOther property informationParcel number: 013949000",0,0,0,0,0,0,0,24.110903808012257
40182 Bonito Rd,https://www.zillow.com/homedetails/40182-Bonito-Rd-Avon-NC-27915/228618326_zpid/,1986,0.16069788797061524,3.0,3.0,1636.0,2021-11-18,409900.0,Avon,27915,"Property detailsParkingParking features: Carport, Off Street, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor Shower, StoragePatio and porch details: Covered Decks, Sun DeckView description: SoundWaterfront features: NoneHas waterview: YesWaterview: SoundLotLot size: 7,000 sqftLot features: Cul-De-Sac, LevelOther property informationParcel number: 013650000Zoning description: Res",0,0,0,0,0,1,0,9.819029231532246
40182 Tuna Terrace Ln,https://www.zillow.com/homedetails/40182-Tuna-Terrace-Ln-Avon-NC-27915/228618546_zpid/,1985,0.26,2.0,1.0,952.0,2020-08-10,210500.0,Avon,27915,Property detailsPropertyExterior features: OtherLotLot size: 0.26 AcresOther property informationParcel number: 013933000,0,0,0,0,0,0,0,25.09655033052812
40182 W Antillas Rd,https://www.zillow.com/homedetails/40182-W-Antillas-Rd-Avon-NC-27915/228619094_zpid/,1972,0.2295684113865932,3.0,3.0,2075.0,2021-05-17,410000.0,Avon,27915,"Property detailsParkingTotal spaces: 2Parking features: 2 Car, Carport, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneSpa included: YesSpa features: Jet TubExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Screened Porch, Sun DeckFencing: FencedWaterfront features: Canal FrontLotLot size: 10,000 sqftLot size dimensions: 10,000 SQFTLot features: Cul-De-Sac, LandscapedOther property informationParcel number: 014770030Zoning description: Residentia",0,0,0,1,0,0,0,15.897182787046734
40183 Kiddy Ln,https://www.zillow.com/homedetails/40183-Kiddy-Ln-Avon-NC-27915/228618976_zpid/,2004,0.42,3.0,2.0,1832.0,2022-03-18,325000.0,Avon,27915,Property detailsPropertyExterior features: OtherLotLot size: 0.42 AcresOther property informationParcel number: 014644001,0,0,0,0,0,0,0,5.876443141468796
40184 Scarborough Rd,https://www.zillow.com/homedetails/40184-Scarborough-Rd-Avon-NC-27915/228618833_zpid/,2012,0.14921946740128558,3.0,2.0,1188.0,2021-03-12,175000.0,Avon,27915,"Property detailsParkingParking features: No Garage, Off Street, UnpavedPropertyPool features: NoneWaterfront features: NoneLotLot size: 6,500 sqftOther property informationParcel number: 014464000Zoning description: Res",0,0,0,0,0,0,0,18.06560513658163
40185 Bonito Rd,https://www.zillow.com/homedetails/40185-Bonito-Rd-Avon-NC-27915/228618324_zpid/,1988,0.0,2.0,2.0,1104.0,2021-05-17,220000.0,Avon,27915,"Property detailsParkingParking features: Carport, PavedCarport: YesPropertyPool features: NoneExterior features: Outdoor Shower, StoragePatio and porch details: Sun DeckView description: SoundWaterfront features: Semi-SoundfrontHas waterview: YesWaterview: SoundOther property informationParcel number: 013648999Attached to another structure: YesZoning description: R1",0,0,0,0,0,1,0,15.897182787046734
40185 Bonito Rd #1,https://www.zillow.com/homedetails/40185-Bonito-Rd-1-Avon-NC-27915/228618308_zpid/,1988,0.0,1.0,1.0,736.0,2021-05-17,220000.0,Avon,27915,Property detailsParkingParking features: CarportPropertyExterior features: WoodOther property informationParcel number: 013648001,0,0,0,0,0,0,0,15.897182787046734
40185 Bonito Rd #10,https://www.zillow.com/homedetails/40185-Bonito-Rd-10-Avon-NC-27915/228618317_zpid/,1988,0.0,2.0,2.0,1104.0,2021-03-29,190000.0,Avon,27915,Property detailsParkingTotal spaces: 1Parking features: CarportPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterOther property informationParcel number: 013648010,0,0,0,0,0,1,0,17.507072107155977
40185 Bonito Rd #3,https://www.zillow.com/homedetails/40185-Bonito-Rd-3-Avon-NC-27915/228618310_zpid/,1988,0.0,1.0,1.0,736.0,2020-07-16,134000.0,Avon,27915,Property detailsPropertyExterior features: OtherOther property informationParcel number: 013648003,0,0,0,0,0,0,0,25.91792243262467
40185 Bonito Rd #8,https://www.zillow.com/homedetails/40185-Bonito-Rd-8-Avon-NC-27915/228618315_zpid/,1988,0.0,2.0,2.0,1110.0,2021-05-17,220000.0,Avon,27915,Property detailsParkingParking features: Off-streetPropertyExterior features: OtherOther property informationParcel number: 013648008,0,0,0,0,0,0,0,15.897182787046734
40185 Bonito Rd #9,https://www.zillow.com/homedetails/40185-Bonito-Rd-9-Avon-NC-27915/228618316_zpid/,1988,0.0,2.0,2.0,1104.0,2020-12-18,153000.0,Avon,27915,"Property detailsParkingParking features: Off Street, Underground, UnpavedHas garage: YesPropertyPool features: NoneView description: Canal, Harbor, Salt Marsh, SoundWaterfront features: Semi-SoundfrontHas waterview: YesWaterview: Canal,Harbor,Salt Marsh,SoundOther property informationParcel number: 013648009Attached to another structure: YesZoning description: R2A",0,0,0,0,0,1,0,20.82541539962605
40185 W Antillas Rd,https://www.zillow.com/homedetails/40185-W-Antillas-Rd-Avon-NC-27915/228619091_zpid/,1978,0.24104683195592286,3.0,1.5,1950.0,2020-09-23,257000.0,Avon,27915,"Property detailsParkingParking features: Garage - DetachedPropertyExterior features: Other, CompositionLotLot size: 10,500 sqftOther property informationParcel number: 014768000",0,0,0,0,0,0,0,23.65093543083819
40187 Avlona Ave,https://www.zillow.com/homedetails/40187-Avlona-Ave-Avon-NC-27915/228618875_zpid/,1987,0.2295684113865932,4.0,2.0,1248.0,2019-10-14,260000.0,Avon,27915,"Property detailsPropertyExterior features: OtherLotLot size: 10,000 sqftOther property informationParcel number: 014555000",0,0,0,0,0,0,0,34.98587043977061
40187 W Due E,https://www.zillow.com/homedetails/40187-W-Due-E-Avon-NC-27915/228618592_zpid/,1988,0.22959136822773185,3.0,2.0,1220.0,2020-07-31,239000.0,Avon,27915,"Property detailsParkingParking features: Carport, Off-street, On-streetPropertyPrivate pool: YesExterior features: Cement / ConcreteLotLot size: 10,001 sqftOther property informationParcel number: 013990000",1,0,0,0,0,0,0,25.42509917136674
40188 Bonito Rd,https://www.zillow.com/homedetails/40188-Bonito-Rd-Avon-NC-27915/228618327_zpid/,1976,0.0,3.0,2.0,960.0,2021-11-05,235000.0,Avon,27915,"Property detailsParkingParking features: Off Street, UnpavedPropertyPool features: NoneExterior features: Outdoor ShowerPatio and porch details: Sun DeckWaterfront features: NoneLotLot features: LevelOther property informationParcel number: 013651000Zoning description: Res",0,0,0,0,0,0,0,10.246142724622453
40191 Cutty Sark Dr,https://www.zillow.com/homedetails/40191-Cutty-Sark-Dr-Hatteras-NC-27915/243987047_zpid/,2005,1.43,3.0,3.0,3639.0,2021-04-27,675000.0,Hatteras,27915,"Property detailsParkingTotal spaces: 2Parking features: 2 Car, Off Street, PavedGarage spaces: 2Covered spaces: 2PropertyPool features: NoneSpa included: YesSpa features: Jet TubExterior features: Lighting, Storage, Dock, Dry EntryPatio and porch details: Covered Decks, Screened PorchView description: Canal, SoundWaterfront features: Canal Front, Bulkheaded, WaterfrontHas waterview: YesWaterview: Canal,SoundLotLot size: 1.43 AcresLot size dimensions: 1.43 Acres+/-Lot features: LandscapedOther property informationParcel number: 017414001Zoning description: R-1",0,0,0,1,0,1,0,16.554280468723977
40192 Avlona Dr,https://www.zillow.com/homedetails/40192-Avlona-Dr-Avon-NC-27915/228619021_zpid/,2001,0.2066115702479339,3.0,2.0,1352.0,2020-10-19,175000.0,Avon,27915,"Property detailsPropertyExterior features: VinylLotLot size: 8,999 sqftOther property informationParcel number: 014692022, Property detailsParkingParking features: Off Street, PavedPropertyPool features: NoneExterior features: Outdoor ShowerPatio and porch details: Screened Porch, Sun DeckWaterfront features: More than 5th rowLotLot size: 9,000 sqftLot features: Level, Landscaped, Lawn SprinklersOther property informationZoning description: RES",0,0,0,0,0,0,0,22.796708444657774
40192 Due E,https://www.zillow.com/homedetails/40192-Due-E-Avon-NC-27915/228618601_zpid/,2001,0.22959136822773185,3.0,2.0,1648.0,2022-01-19,359000.0,Avon,27915,"Property detailsParkingParking features: CarportPropertyExterior features: OtherLotLot size: 10,001 sqftOther property informationParcel number: 013999014",0,0,0,0,0,0,0,7.782026418332797
40192 W Due E,https://www.zillow.com/homedetails/40192-W-Due-E-Avon-NC-27915/2068756475_zpid/,2001,0.2295684113865932,3.0,2.0,1648.0,2022-01-19,359000.0,Avon,27915,"Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPool features: NoneExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Sun DeckWaterfront features: NoneLotLot size: 10,000 sqftLot features: Cul-De-Sac, LevelOther property informationZoning description: Res",0,0,0,0,0,0,0,7.782026418332797
40193 Avlona Ave,https://www.zillow.com/homedetails/40193-Avlona-Ave-Avon-NC-27948/228618872_zpid/,1989,0.21808999081726355,3.0,2.0,1347.0,2020-09-03,177000.0,Avon,0,"Property detailsPropertyExterior features: OtherLotLot size: 9,500 sqftOther property informationParcel number: 014553000",0,0,0,0,0,0,0,24.308033112515428
40193 Avlona Dr,https://www.zillow.com/homedetails/40193-Avlona-Dr-Avon-NC-27915/228619020_zpid/,1989,0.21808999081726355,3.0,2.0,1347.0,2020-09-03,177000.0,Avon,27915,"Property detailsPropertyExterior features: OtherLotLot size: 9,500 sqftOther property informationParcel number: 014692021",0,0,0,0,0,0,0,24.308033112515428
